IA1	IB1	averageP	sdp	overlap	direction	I1qw	I2qw
severe sneezing	severe headache	0.364178217821782	0.0459623817680608	0.728356435643564	-1	2 sneezing	2 headache
severe sneezing	mild daytime drowsiness	0.420127450980392	0.0468240689750558	0.840254901960784	-1	2 sneezing	1 daytime drowsiness
severe sneezing	severe daytime drowsiness	0.413287037037037	0.0457211099515732	0.826574074074074	-1	2 sneezing	2 daytime drowsiness
severe sneezing	mild difficulty sleeping	0.393583333333333	0.0464638044096919	0.787166666666667	-1	2 sneezing	1 difficulty sleeping
severe sneezing	severe difficulty sleeping	0.320601851851852	0.0433064674654443	0.641203703703704	-1	2 sneezing	2 difficulty sleeping
severe sneezing	mild slurred speech	0.37295145631068	0.0482322869068267	0.745902912621359	-1	2 sneezing	1 slurred speech
severe sneezing	severe slurred speech	0.380027777777778	0.0456608890917598	0.760055555555556	-1	2 sneezing	2 slurred speech
severe sneezing	mild change in appetite	0.586805555555556	0.0462340394436362	0.826388888888889	1	2 sneezing	1 change in appetite
severe sneezing	severe change in appetite	0.429747572815534	0.0464268262962345	0.859495145631068	-1	2 sneezing	2 change in appetite
severe sneezing	mild change in weight	0.494235576923077	0.0480921760569581	0.988471153846154	-1	2 sneezing	1 change in weight
severe sneezing	severe change in weight	0.475663551401869	0.0447219284581849	0.951327102803738	-1	2 sneezing	2 change in weight
mild difficulty breathing	severe difficulty breathing	0.461473451327434	0.0450504220197369	0.922946902654867	-1	1 difficulty breathing	2 difficulty breathing
mild difficulty breathing	mild fever	0.616608108108108	0.0450631295479766	0.766783783783784	1	1 difficulty breathing	1 fever
mild difficulty breathing	severe fever	0.551238317757009	0.0475900786321087	0.897523364485981	1	1 difficulty breathing	2 fever
mild difficulty breathing	mild dizziness	0.601799107142857	0.0446048992695162	0.796401785714286	1	1 difficulty breathing	1 dizziness
mild difficulty breathing	severe dizziness	0.534271028037383	0.0493215052459286	0.931457943925234	1	1 difficulty breathing	2 dizziness
mild difficulty breathing	mild headache	0.646285714285714	0.0456464695438154	0.707428571428572	1	1 difficulty breathing	1 headache
mild difficulty breathing	severe headache	0.525133333333333	0.0473366707488581	0.949733333333333	1	1 difficulty breathing	2 headache
mild difficulty breathing	mild daytime drowsiness	0.60247641509434	0.0450130611359063	0.795047169811321	1	1 difficulty breathing	1 daytime drowsiness
mild difficulty breathing	severe daytime drowsiness	0.586129464285714	0.0470816819696593	0.827741071428571	1	1 difficulty breathing	2 daytime drowsiness
mild difficulty breathing	mild difficulty sleeping	0.557759433962264	0.0456584938577468	0.884481132075472	1	1 difficulty breathing	1 difficulty sleeping
mild difficulty breathing	severe difficulty sleeping	0.48796875	0.0453354977929477	0.9759375	-1	1 difficulty breathing	2 difficulty sleeping
mild difficulty breathing	mild slurred speech	0.551626168224299	0.0466296306833539	0.896747663551402	1	1 difficulty breathing	1 slurred speech
mild difficulty breathing	severe slurred speech	0.551209821428571	0.0459594136230746	0.897580357142857	1	1 difficulty breathing	2 slurred speech
mild difficulty breathing	mild change in appetite	0.738758928571429	0.0407687490792669	0.522482142857143	1	1 difficulty breathing	1 change in appetite
mild difficulty breathing	severe change in appetite	0.621294392523364	0.0446569790099159	0.757411214953271	1	1 difficulty breathing	2 change in appetite
mild difficulty breathing	mild change in weight	0.660143518518518	0.0433332661463571	0.679712962962963	1	1 difficulty breathing	1 change in weight
mild difficulty breathing	severe change in weight	0.646518018018018	0.0442905159619389	0.706963963963964	1	1 difficulty breathing	2 change in weight
severe difficulty breathing	mild fever	0.655758474576271	0.0442921649653687	0.688483050847458	1	2 difficulty breathing	1 fever
severe difficulty breathing	severe fever	0.59015350877193	0.0466750390741022	0.81969298245614	1	2 difficulty breathing	2 fever
severe difficulty breathing	mild dizziness	0.636894957983193	0.043406058219346	0.726210084033613	1	2 difficulty breathing	1 dizziness
severe difficulty breathing	severe dizziness	0.574776315789474	0.0456023736155539	0.850447368421053	1	2 difficulty breathing	2 dizziness
severe difficulty breathing	mild headache	0.676294117647059	0.041849127482812	0.647411764705882	1	2 difficulty breathing	1 headache
severe difficulty breathing	severe headache	0.564834821428571	0.0463187919433123	0.870330357142857	1	2 difficulty breathing	2 headache
severe difficulty breathing	mild daytime drowsiness	0.638132743362832	0.0419973191666494	0.723734513274336	1	2 difficulty breathing	1 daytime drowsiness
severe difficulty breathing	severe daytime drowsiness	0.62322268907563	0.0444787409742008	0.753554621848739	1	2 difficulty breathing	2 daytime drowsiness
severe difficulty breathing	mild difficulty sleeping	0.586853982300885	0.0443670734806257	0.82629203539823	1	2 difficulty breathing	1 difficulty sleeping
severe difficulty breathing	severe difficulty sleeping	0.531735294117647	0.045170072998999	0.936529411764706	1	2 difficulty breathing	2 difficulty sleeping
severe difficulty breathing	mild slurred speech	0.585793859649123	0.0441341267904519	0.828412280701754	1	2 difficulty breathing	1 slurred speech
severe difficulty breathing	severe slurred speech	0.583693277310924	0.0453062591321263	0.832613445378151	1	2 difficulty breathing	2 slurred speech
severe difficulty breathing	mild change in appetite	0.760235294117647	0.0365167961924852	0.479529411764706	1	2 difficulty breathing	1 change in appetite
severe difficulty breathing	severe change in appetite	0.650947368421053	0.04348507667835	0.698105263157895	1	2 difficulty breathing	2 change in appetite
severe difficulty breathing	mild change in weight	0.690191304347826	0.0413672265072652	0.619617391304348	1	2 difficulty breathing	1 change in weight
severe difficulty breathing	severe change in weight	0.675415254237288	0.0415140903730788	0.649169491525424	1	2 difficulty breathing	2 change in weight
mild fever	severe fever	0.411875	0.0451945568502143	0.82375	-1	1 fever	2 fever
mild fever	mild dizziness	0.486915254237288	0.044161991668936	0.973830508474576	-1	1 fever	1 dizziness
mild fever	severe dizziness	0.406174107142857	0.0454815205134695	0.812348214285714	-1	1 fever	2 dizziness
mild fever	mild headache	0.533542372881356	0.0424391975244668	0.932915254237288	1	1 fever	1 headache
mild fever	severe headache	0.41436036036036	0.0447010137844361	0.828720720720721	-1	1 fever	2 headache
mild fever	mild daytime drowsiness	0.479084821428571	0.0465928373514704	0.958169642857143	-1	1 fever	1 daytime drowsiness
mild fever	severe daytime drowsiness	0.467666666666667	0.0438714362541838	0.935333333333333	-1	1 fever	2 daytime drowsiness
mild fever	mild difficulty sleeping	0.441603603603604	0.0473005080353728	0.883207207207207	-1	1 fever	1 difficulty sleeping
mild fever	severe difficulty sleeping	0.364995762711864	0.0413905402082647	0.729991525423729	-1	1 fever	2 difficulty sleeping
mild fever	mild slurred speech	0.426995535714286	0.0467549647359602	0.853991071428571	-1	1 fever	1 slurred speech
mild fever	severe slurred speech	0.427796610169492	0.0465471594655787	0.855593220338983	-1	1 fever	2 slurred speech
mild fever	mild change in appetite	0.647017094017094	0.0423220368655639	0.705965811965812	1	1 fever	1 change in appetite
mild fever	severe change in appetite	0.488575892857143	0.0460390753372134	0.977151785714286	-1	1 fever	2 change in appetite
mild fever	mild change in weight	0.5545	0.0464181355426844	0.891	1	1 fever	1 change in weight
mild fever	severe change in weight	0.531663793103448	0.0462947167171457	0.936672413793104	1	1 fever	2 change in weight
severe fever	mild dizziness	0.566473451327434	0.0456668440626674	0.867053097345133	1	2 fever	1 dizziness
severe fever	severe dizziness	0.487731481481481	0.048626942268218	0.975462962962963	-1	2 fever	2 dizziness
severe fever	mild headache	0.615305309734513	0.0435066688823515	0.769389380530973	1	2 fever	1 headache
severe fever	severe headache	0.480867924528302	0.048136094030183	0.961735849056604	-1	2 fever	2 headache
severe fever	mild daytime drowsiness	0.566415887850467	0.046192563381894	0.867168224299065	1	2 fever	1 daytime drowsiness
severe fever	severe daytime drowsiness	0.548433628318584	0.0473471142550325	0.903132743362832	1	2 fever	2 daytime drowsiness
severe fever	mild difficulty sleeping	0.513051401869159	0.0487679160464696	0.973897196261682	1	2 fever	1 difficulty sleeping
severe fever	severe difficulty sleeping	0.443752212389381	0.0451529516595121	0.887504424778761	-1	2 fever	2 difficulty sleeping
severe fever	mild slurred speech	0.50950462962963	0.0474850601894424	0.980990740740741	1	2 fever	1 slurred speech
severe fever	severe slurred speech	0.507115044247788	0.0441809304713701	0.985769911504425	1	2 fever	2 slurred speech
severe fever	mild change in appetite	0.716703539823009	0.0420411383248166	0.566592920353982	1	2 fever	1 change in appetite
severe fever	severe change in appetite	0.581125	0.0457160348961024	0.83775	1	2 fever	2 change in appetite
severe fever	mild change in weight	0.632825688073394	0.0456962939118346	0.734348623853211	1	2 fever	1 change in weight
severe fever	severe change in weight	0.609669642857143	0.0422296711762377	0.780660714285714	1	2 fever	2 change in weight
mild dizziness	severe dizziness	0.424703539823009	0.0451242208923161	0.849407079646018	-1	1 dizziness	2 dizziness
mild dizziness	mild headache	0.547189075630252	0.0439988990705188	0.905621848739496	1	1 dizziness	1 headache
mild dizziness	severe headache	0.429419642857143	0.0456612665379376	0.858839285714286	-1	1 dizziness	2 headache
mild dizziness	mild daytime drowsiness	0.495743362831858	0.0455340596093784	0.991486725663717	-1	1 dizziness	1 daytime drowsiness
mild dizziness	severe daytime drowsiness	0.481957627118644	0.0452870095864377	0.963915254237288	-1	1 dizziness	2 daytime drowsiness
mild dizziness	mild difficulty sleeping	0.459308035714286	0.0460051024014304	0.918616071428571	-1	1 dizziness	1 difficulty sleeping
mild dizziness	severe difficulty sleeping	0.387491596638655	0.043232648517709	0.774983193277311	-1	1 dizziness	2 difficulty sleeping
mild dizziness	mild slurred speech	0.442619469026549	0.0453037290781719	0.885238938053097	-1	1 dizziness	1 slurred speech
mild dizziness	severe slurred speech	0.447252100840336	0.0433668840538528	0.894504201680672	-1	1 dizziness	2 slurred speech
mild dizziness	mild change in appetite	0.651262711864407	0.0424688001742951	0.697474576271186	1	1 dizziness	1 change in appetite
mild dizziness	severe change in appetite	0.509982300884956	0.0466321157973326	0.980035398230088	1	1 dizziness	2 change in appetite
mild dizziness	mild change in weight	0.569622807017544	0.0432793842326736	0.860754385964912	1	1 dizziness	1 change in weight
mild dizziness	severe change in weight	0.544858974358974	0.0446754512392075	0.910282051282051	1	1 dizziness	2 change in weight
severe dizziness	mild headache	0.621601769911504	0.0457541381547692	0.756796460176991	1	2 dizziness	1 headache
severe dizziness	severe headache	0.497349056603774	0.0466418400054713	0.994698113207547	-1	2 dizziness	2 headache
severe dizziness	mild daytime drowsiness	0.573542056074766	0.0471687824248748	0.852915887850467	1	2 dizziness	1 daytime drowsiness
severe dizziness	severe daytime drowsiness	0.555159292035398	0.0464300262367034	0.889681415929203	1	2 dizziness	2 daytime drowsiness
severe dizziness	mild difficulty sleeping	0.526504672897196	0.0491145474767141	0.946990654205607	1	2 dizziness	1 difficulty sleeping
severe dizziness	severe difficulty sleeping	0.455287610619469	0.0450275388734491	0.910575221238938	-1	2 dizziness	2 difficulty sleeping
severe dizziness	mild slurred speech	0.515412037037037	0.0463150054418382	0.969175925925926	1	2 dizziness	1 slurred speech
severe dizziness	severe slurred speech	0.518561946902655	0.0438484587206341	0.96287610619469	1	2 dizziness	2 slurred speech
severe dizziness	mild change in appetite	0.72270796460177	0.0422391204260145	0.55458407079646	1	2 dizziness	1 change in appetite
severe dizziness	severe change in appetite	0.587837962962963	0.047185931759556	0.824324074074074	1	2 dizziness	2 change in appetite
severe dizziness	mild change in weight	0.639105504587156	0.0454891664077604	0.721788990825688	1	2 dizziness	1 change in weight
severe dizziness	severe change in weight	0.619022321428571	0.0477353889600159	0.761955357142857	1	2 dizziness	2 change in weight
mild headache	severe headache	0.388767857142857	0.0449982599894212	0.777535714285714	-1	1 headache	2 headache
mild headache	mild daytime drowsiness	0.444805309734513	0.0449929991510232	0.889610619469027	-1	1 headache	1 daytime drowsiness
mild headache	severe daytime drowsiness	0.438173728813559	0.0453616138916405	0.876347457627119	-1	1 headache	2 daytime drowsiness
mild headache	mild difficulty sleeping	0.416026785714286	0.0454352624248781	0.832053571428571	-1	1 headache	1 difficulty sleeping
mild headache	severe difficulty sleeping	0.341310924369748	0.0425721362072062	0.682621848739496	-1	1 headache	2 difficulty sleeping
mild headache	mild slurred speech	0.396902654867257	0.0432043653461813	0.793805309734513	-1	1 headache	1 slurred speech
mild headache	severe slurred speech	0.397063025210084	0.0431042559079583	0.794126050420168	-1	1 headache	2 slurred speech
mild headache	mild change in appetite	0.613728813559322	0.0434646674082079	0.772542372881356	1	1 headache	1 change in appetite
mild headache	severe change in appetite	0.458712389380531	0.0461558191934196	0.917424778761062	-1	1 headache	2 change in appetite
mild headache	mild change in weight	0.520732456140351	0.0446585458525684	0.958535087719298	1	1 headache	1 change in weight
mild headache	severe change in weight	0.50098717948718	0.0462927203930816	0.998025641025641	1	1 headache	2 change in weight
severe headache	mild daytime drowsiness	0.57036320754717	0.0468909046666592	0.85927358490566	1	2 headache	1 daytime drowsiness
severe headache	severe daytime drowsiness	0.557882882882883	0.0460698959816905	0.884234234234234	1	2 headache	2 daytime drowsiness
severe headache	mild difficulty sleeping	0.527180952380952	0.0461247835650665	0.945638095238095	1	2 headache	1 difficulty sleeping
severe headache	severe difficulty sleeping	0.464026785714286	0.0474134536119765	0.928053571428571	-1	2 headache	2 difficulty sleeping
severe headache	mild slurred speech	0.522561320754717	0.0481520651261698	0.954877358490566	1	2 headache	1 slurred speech
severe headache	severe slurred speech	0.519316964285714	0.0453491583462412	0.961366071428571	1	2 headache	2 slurred speech
severe headache	mild change in appetite	0.70663963963964	0.0432465976313248	0.586720720720721	1	2 headache	1 change in appetite
severe headache	severe change in appetite	0.584698113207547	0.0481673618506249	0.830603773584906	1	2 headache	2 change in appetite
severe headache	mild change in weight	0.630640186915888	0.0457387984971522	0.738719626168224	1	2 headache	1 change in weight
